step,loss,acc
948,1.6571547985076904,0.42
949,1.6713981628417969,0.41
950,1.7546249628067017,0.405
951,1.628352403640747,0.465
952,1.6786770820617676,0.43
953,1.8219244480133057,0.405
954,1.7902911901474,0.405
955,1.6954313516616821,0.42
956,1.6097832918167114,0.415
957,1.6766835451126099,0.415
958,1.648103952407837,0.395
959,1.7330988645553589,0.395
960,1.9293885231018066,0.38
961,1.6837363243103027,0.455
962,1.5799429416656494,0.44
963,1.4558196067810059,0.505
964,1.5352565050125122,0.435
965,1.5532580614089966,0.43
966,1.706769585609436,0.47
967,1.62308669090271,0.5
968,1.6121149063110352,0.47
969,1.6350501775741577,0.45
970,1.6780116558074951,0.385
971,1.8629417419433594,0.365
972,1.8476054668426514,0.41
973,1.567528247833252,0.42
974,1.853206992149353,0.36
975,1.743497610092163,0.425
976,1.4913634061813354,0.495
977,1.5899903774261475,0.465
978,1.8612608909606934,0.335
979,1.7854887247085571,0.375
980,1.7791247367858887,0.385
981,1.8223512172698975,0.44
982,1.627852201461792,0.5
983,1.5348079204559326,0.44
984,1.3342634439468384,0.52
985,1.5926501750946045,0.455
986,1.605318307876587,0.41
987,1.771252155303955,0.36
988,1.88004469871521,0.375
989,1.7175588607788086,0.39
990,1.6382092237472534,0.455
991,1.6373869180679321,0.46
992,1.7369599342346191,0.435
993,1.6549261808395386,0.455
994,1.4938485622406006,0.46
995,1.5375910997390747,0.44
996,1.474128246307373,0.485
997,1.7203234434127808,0.415
998,1.6932672262191772,0.43
999,1.6748634576797485,0.425
1000,1.6458362340927124,0.49
1001,1.905674695968628,0.385
1002,1.726264238357544,0.44
1003,1.7443804740905762,0.41
1004,1.5742710828781128,0.445
1005,1.500700831413269,0.465
1006,1.4815316200256348,0.525
1007,1.3136042356491089,0.53
1008,1.4323761463165283,0.49
1009,1.4774279594421387,0.48
1010,1.254552960395813,0.53
1011,1.497747778892517,0.52
1012,1.609257698059082,0.455
1013,1.3952226638793945,0.495
1014,1.600422978401184,0.46
1015,1.3171720504760742,0.5
1016,1.4751566648483276,0.505
1017,1.7489186525344849,0.42
1018,1.7301437854766846,0.405
1019,1.5913258790969849,0.44
1020,1.583836317062378,0.395
1021,1.7377609014511108,0.4
1022,1.5691921710968018,0.485
1023,1.5855330228805542,0.445
1024,1.4946788549423218,0.465
1025,1.575647234916687,0.445
1026,1.5431076288223267,0.445
1027,1.4971063137054443,0.47
1028,1.5683740377426147,0.42
1029,1.738834023475647,0.45
1030,1.6094857454299927,0.41
1031,1.6514488458633423,0.405
1032,1.6449143886566162,0.44
1033,1.7159863710403442,0.375
1034,1.6517175436019897,0.42
1035,1.382741093635559,0.495
1036,1.8342748880386353,0.36
1037,1.3952996730804443,0.495
1038,1.4439257383346558,0.48
1039,1.6217107772827148,0.43
1040,1.529344081878662,0.445
1041,1.544540286064148,0.465
1042,1.4017589092254639,0.51
1043,1.6127570867538452,0.425
1044,1.6462403535842896,0.42
1045,1.5959172248840332,0.48
1046,1.6200401782989502,0.455
1047,1.6355046033859253,0.41
1048,1.6474324464797974,0.44
1049,1.7122642993927002,0.425
1050,1.738480806350708,0.425
1051,1.5865479707717896,0.445
1052,1.4753963947296143,0.475
1053,1.6156048774719238,0.475
1054,1.7722822427749634,0.385
1055,1.636134386062622,0.51
1056,1.5579400062561035,0.465
1057,1.4330406188964844,0.56
1058,1.5235812664031982,0.465
1059,1.6458182334899902,0.455
1060,1.6608189344406128,0.41
1061,1.5312283039093018,0.475
1062,1.4629826545715332,0.535
1063,1.5405737161636353,0.45
1064,1.5882463455200195,0.455
1065,1.5621328353881836,0.44
1066,1.5535931587219238,0.465
1067,1.4249476194381714,0.51
1068,1.5255918502807617,0.445
1069,1.7146164178848267,0.385
1070,1.8488149642944336,0.385
1071,1.5868815183639526,0.45
1072,1.7168173789978027,0.415
1073,1.726852536201477,0.395
1074,1.4349545240402222,0.465
1075,1.499422311782837,0.46
1076,1.5631723403930664,0.455
1077,1.4961079359054565,0.51
1078,1.478646993637085,0.415
1079,1.4733396768569946,0.53
1080,1.4990415573120117,0.45
1081,1.3544549942016602,0.53
1082,1.4883307218551636,0.475
1083,1.463681697845459,0.47
1084,1.6956989765167236,0.455
1085,1.5217524766921997,0.44
1086,1.7285003662109375,0.405
1087,1.5700747966766357,0.45
1088,1.6959306001663208,0.41
1089,1.7959966659545898,0.455
1090,1.9761778116226196,0.335
1091,1.703904390335083,0.425
1092,1.9219921827316284,0.455
1093,1.857541561126709,0.39
1094,1.7905687093734741,0.445
1095,1.7409415245056152,0.4
1096,1.5628999471664429,0.46
1097,1.5558031797409058,0.475
1098,1.6593196392059326,0.43
1099,1.631227970123291,0.465
1100,1.7124141454696655,0.415
1101,1.5859636068344116,0.445
1102,1.5015629529953003,0.5
1103,1.4162287712097168,0.505
1104,1.5631402730941772,0.425
1105,1.6453241109848022,0.43
1106,1.4907220602035522,0.45
1107,1.4883064031600952,0.46
1108,1.6557906866073608,0.46
1109,1.454612135887146,0.47
1110,1.5278427600860596,0.44
1111,1.3685892820358276,0.485
1112,1.4664055109024048,0.485
1113,1.4693385362625122,0.45
1114,1.4855769872665405,0.465
1115,1.72951078414917,0.395
1116,1.6190396547317505,0.445
1117,1.751474142074585,0.415
1118,1.847971796989441,0.385
1119,1.6922551393508911,0.47
1120,1.4909429550170898,0.445
1121,1.5436733961105347,0.46
1122,1.6672101020812988,0.485
1123,1.6706854104995728,0.42
1124,1.5244554281234741,0.495
1125,1.7480077743530273,0.375
1126,1.6662095785140991,0.395
1127,1.6179378032684326,0.43
1128,1.7529677152633667,0.39
1129,1.7039964199066162,0.435
1130,1.9225257635116577,0.435
1131,1.672351360321045,0.465
1132,1.3757513761520386,0.535
1133,1.5741302967071533,0.445
1134,1.660534381866455,0.41
1135,1.5035886764526367,0.45
1136,1.639154314994812,0.43
1137,1.5262075662612915,0.44
1138,1.5618302822113037,0.435
1139,1.5510356426239014,0.48
1140,1.6366186141967773,0.465
1141,1.4626187086105347,0.435
1142,1.6720566749572754,0.435
1143,1.5689327716827393,0.45
1144,1.6146187782287598,0.425
1145,1.542075514793396,0.48
1146,1.4753696918487549,0.48
1147,1.5332635641098022,0.47
1148,1.6786738634109497,0.44
1149,1.54929780960083,0.44
1150,1.6066479682922363,0.435
1151,1.7276333570480347,0.415
1152,1.6177390813827515,0.45
1153,1.5246918201446533,0.495
1154,1.7929060459136963,0.365
1155,1.5846933126449585,0.445
1156,1.7197637557983398,0.43
1157,1.5680142641067505,0.45
1158,1.5929558277130127,0.465
1159,1.6130648851394653,0.495
1160,1.6399102210998535,0.43
1161,1.5897674560546875,0.45
1162,1.4280951023101807,0.475
1163,1.6933770179748535,0.455
1164,1.511702299118042,0.485
1165,1.6839579343795776,0.45
1166,1.8072627782821655,0.42
1167,1.6696085929870605,0.405
1168,1.5810089111328125,0.48
1169,1.5433751344680786,0.44
1170,1.6597346067428589,0.415
1171,1.6372292041778564,0.415
1172,1.5419411659240723,0.45
1173,1.5985722541809082,0.435
1174,1.7292102575302124,0.45
1175,1.6464561223983765,0.445
1176,1.7034411430358887,0.475
1177,1.6567835807800293,0.43
1178,1.5317038297653198,0.455
1179,1.52886962890625,0.48
1180,1.6822320222854614,0.46
1181,1.4474912881851196,0.49
1182,1.560612440109253,0.465
1183,1.7048944234848022,0.44
1184,1.487358570098877,0.5
1185,1.6258673667907715,0.405
1186,1.799679160118103,0.415
1187,1.754737138748169,0.395
1188,1.8628278970718384,0.43
1189,2.043091058731079,0.39
1190,1.7402435541152954,0.415
1191,1.447361707687378,0.5
1192,1.4627479314804077,0.49
1193,1.6465154886245728,0.45
1194,1.8121000528335571,0.39
1195,1.7858866453170776,0.385
1196,1.5733429193496704,0.425
1197,1.6348352432250977,0.45
1198,1.5283504724502563,0.48
1199,1.4553593397140503,0.475
1200,1.4703887701034546,0.445
1201,1.6244211196899414,0.45
1202,1.5803284645080566,0.445
1203,1.707807183265686,0.415
1204,1.6303701400756836,0.465
1205,1.391443133354187,0.52
1206,1.4368022680282593,0.48
1207,1.5587199926376343,0.455
1208,1.6347944736480713,0.43
1209,1.5844476222991943,0.46
1210,1.7887749671936035,0.39
1211,1.8679896593093872,0.395
1212,1.7124851942062378,0.475
1213,1.6741054058074951,0.46
1214,1.5358498096466064,0.48
1215,1.6369847059249878,0.47
1216,1.7261991500854492,0.385
1217,1.598211646080017,0.445
1218,1.519437313079834,0.485
1219,1.6317923069000244,0.425
1220,1.5190422534942627,0.475
1221,1.7037074565887451,0.385
1222,1.7262557744979858,0.46
1223,1.5768814086914062,0.42
1224,1.556870698928833,0.45
1225,1.7154974937438965,0.405
1226,1.7029391527175903,0.45
1227,1.5555113554000854,0.465
1228,1.4599900245666504,0.47
1229,1.5969843864440918,0.46
1230,1.475757122039795,0.5
1231,1.393122673034668,0.5
1232,1.5850281715393066,0.48
1233,1.4307268857955933,0.5
1234,1.4342103004455566,0.495
1235,1.712043046951294,0.435
1236,1.6740843057632446,0.44
1237,1.4921144247055054,0.48
1238,1.852820634841919,0.42
1239,1.6808390617370605,0.41
1240,1.5321159362792969,0.43
1241,1.4933876991271973,0.485
1242,1.6003996133804321,0.5
1243,1.6117260456085205,0.44
1244,1.4862852096557617,0.48
1245,1.5718928575515747,0.485
1246,1.6194953918457031,0.43
1247,1.805285930633545,0.405
1248,1.6054710149765015,0.41
1249,1.5555620193481445,0.485
1250,1.4647997617721558,0.46
1251,1.4580581188201904,0.47
1252,1.4777476787567139,0.49
1253,1.3845469951629639,0.5
1254,1.3941479921340942,0.475
1255,1.5587838888168335,0.45
1256,1.7524712085723877,0.44
1257,1.7417652606964111,0.385
1258,1.5459097623825073,0.44
1259,1.5234930515289307,0.455
1260,1.5461475849151611,0.44
1261,1.5415434837341309,0.44
1262,1.4406400918960571,0.465
1263,1.669816493988037,0.43
1264,1.5840775966644287,0.45
1265,1.5316433906555176,0.48
1266,1.6114126443862915,0.49
1267,1.6985154151916504,0.445
1268,1.5971299409866333,0.43
1269,1.804880976676941,0.43
1270,1.587317705154419,0.47
1271,1.5973823070526123,0.385
1272,1.469801902770996,0.48
1273,1.5940338373184204,0.445
1274,1.5243301391601562,0.425
1275,1.3978755474090576,0.535
1276,1.6379417181015015,0.465
1277,1.3561292886734009,0.53
1278,1.3771766424179077,0.5
1279,1.4157235622406006,0.51
1280,1.52490234375,0.475
1281,1.4961180686950684,0.455
1282,1.5042551755905151,0.48
1283,1.4381693601608276,0.475
1284,1.4580278396606445,0.475
1285,1.7515569925308228,0.44
1286,1.5895946025848389,0.49
1287,1.4854497909545898,0.47
1288,1.6178081035614014,0.465
1289,1.2797400951385498,0.555
1290,1.4248536825180054,0.47
1291,1.4334700107574463,0.48
1292,1.5531214475631714,0.48
1293,1.3584076166152954,0.51
1294,1.3828891515731812,0.53
1295,1.4872523546218872,0.475
1296,1.4498379230499268,0.49
1297,1.528416395187378,0.485
1298,1.4665168523788452,0.465
1299,1.5317349433898926,0.505
1300,1.6515954732894897,0.42
1301,1.7277477979660034,0.435
1302,1.9366685152053833,0.38
1303,2.062748908996582,0.385
1304,1.648861050605774,0.45
1305,1.5132449865341187,0.48
1306,1.659853458404541,0.43
1307,1.7717324495315552,0.385
1308,1.7151776552200317,0.425
1309,1.4016106128692627,0.475
1310,1.5681228637695312,0.46
1311,1.7673089504241943,0.425
1312,1.5579216480255127,0.475
1313,1.5632929801940918,0.435
1314,1.4329745769500732,0.495
1315,1.5884307622909546,0.42
1316,1.7616690397262573,0.4
1317,1.7208175659179688,0.44
1318,1.6700323820114136,0.46
1319,1.5451304912567139,0.495
1320,1.7948122024536133,0.355
1321,1.6498348712921143,0.455
1322,1.7491642236709595,0.41
1323,1.803539752960205,0.415
1324,1.425864577293396,0.5
1325,1.5942473411560059,0.49
1326,1.5395179986953735,0.475
1327,1.6247743368148804,0.425
1328,1.7316006422042847,0.41
1329,1.602116346359253,0.495
1330,1.6386836767196655,0.455
1331,1.6755110025405884,0.41
1332,1.3971068859100342,0.465
1333,1.6535618305206299,0.405
1334,1.6899398565292358,0.43
1335,1.8547230958938599,0.44
1336,1.6653577089309692,0.435
1337,1.5613499879837036,0.465
1338,1.574735164642334,0.45
1339,1.7607914209365845,0.465
1340,1.7116637229919434,0.445
1341,1.5164501667022705,0.455
1342,1.5059902667999268,0.555
1343,1.3272360563278198,0.54
1344,1.372607707977295,0.49
1345,1.4313445091247559,0.465
1346,1.4728034734725952,0.49
1347,1.5127501487731934,0.49
1348,1.7805677652359009,0.36
1349,2.0633230209350586,0.375
1350,1.4964985847473145,0.48
1351,1.771813988685608,0.415
1352,1.7109471559524536,0.37
1353,1.643334984779358,0.495
1354,1.4274441003799438,0.485
1355,1.4977132081985474,0.485
1356,1.5463731288909912,0.495
1357,1.7318302392959595,0.44
1358,1.6970313787460327,0.385
1359,1.572921633720398,0.45
1360,1.4887043237686157,0.53
1361,1.573697805404663,0.445
1362,1.718152642250061,0.415
1363,1.7010858058929443,0.425
1364,1.5398145914077759,0.45
1365,1.521089792251587,0.48
1366,1.5308223962783813,0.385
1367,1.4685654640197754,0.43
1368,1.4776051044464111,0.485
1369,1.5241338014602661,0.445
1370,1.4176307916641235,0.46
1371,1.6553760766983032,0.44
1372,1.5075314044952393,0.475
1373,1.64729642868042,0.48
1374,1.6130828857421875,0.46
1375,1.726809024810791,0.395
1376,1.6661591529846191,0.38
1377,1.5651644468307495,0.5
1378,1.5896387100219727,0.455
1379,1.5871167182922363,0.435
1380,1.461423635482788,0.495
1381,1.4694161415100098,0.495
1382,1.5766788721084595,0.46
1383,1.6140023469924927,0.455
1384,1.7092070579528809,0.43
1385,1.6373502016067505,0.425
1386,1.628729224205017,0.465
1387,1.678533911705017,0.45
1388,1.500665307044983,0.48
1389,1.5484269857406616,0.48
1390,1.5531845092773438,0.455
1391,1.5632903575897217,0.46
1392,1.3204900026321411,0.51
1393,1.5472617149353027,0.435
1394,1.5559425354003906,0.43
1395,1.687699794769287,0.41
1396,1.4903875589370728,0.49
1397,1.6188606023788452,0.435
1398,1.7906750440597534,0.395
1399,1.5050933361053467,0.52
1400,1.4567021131515503,0.495
1401,1.4945224523544312,0.475
1402,1.707160472869873,0.425
1403,1.578627109527588,0.44
1404,1.4205342531204224,0.475
1405,1.5483789443969727,0.425
1406,1.4604545831680298,0.455
1407,1.5992798805236816,0.41
1408,1.4895825386047363,0.45
1409,1.3762176036834717,0.515
1410,1.8098480701446533,0.38
1411,1.3697624206542969,0.51
1412,1.3862658739089966,0.53
1413,1.5289678573608398,0.455
1414,1.6455445289611816,0.48
1415,1.6668200492858887,0.445
1416,1.394303560256958,0.505
1417,1.3756762742996216,0.48
1418,1.4298862218856812,0.535
1419,1.6068819761276245,0.395
1420,1.6789718866348267,0.39
1421,1.6315916776657104,0.47
1422,1.8138102293014526,0.41
1423,1.5357745885849,0.41
1424,1.5566680431365967,0.5
1425,1.5092260837554932,0.455
1426,1.4706451892852783,0.445
1427,1.4875885248184204,0.475
1428,1.5197290182113647,0.495
1429,1.6390281915664673,0.455
1430,1.9733550548553467,0.395
1431,2.097731113433838,0.43
1432,1.7500823736190796,0.395
1433,1.9739280939102173,0.395
1434,2.0176737308502197,0.39
1435,1.682068943977356,0.415
1436,1.5796400308609009,0.45
1437,1.4412548542022705,0.525
1438,1.612839698791504,0.425
1439,1.5432661771774292,0.495
1440,1.7603065967559814,0.425
1441,1.6856868267059326,0.435
1442,1.6510299444198608,0.43
1443,1.518192172050476,0.48
1444,1.5995396375656128,0.495
1445,1.5648080110549927,0.445
1446,1.5886001586914062,0.45
1447,1.394133448600769,0.5
1448,1.518447995185852,0.44
1449,1.6794906854629517,0.455
1450,1.580502986907959,0.435
1451,1.550719141960144,0.46
1452,1.4423110485076904,0.47
1453,1.371741771697998,0.51
1454,1.6679012775421143,0.41
1455,2.0187125205993652,0.42
1456,1.7494715452194214,0.47
1457,1.8717262744903564,0.41
1458,1.4918274879455566,0.53
1459,1.4709864854812622,0.505
1460,1.4493769407272339,0.465
1461,1.7013925313949585,0.43
1462,1.7483116388320923,0.475
1463,1.6064835786819458,0.485
1464,1.6567744016647339,0.44
1465,1.6480822563171387,0.425
1466,1.5836889743804932,0.46
1467,1.635562777519226,0.45
1468,1.9249787330627441,0.375
1469,1.7455531358718872,0.44
1470,1.5679404735565186,0.51
1471,1.697080135345459,0.45
1472,1.4429266452789307,0.45
1473,1.6402088403701782,0.415
1474,1.6271553039550781,0.465
1475,1.435676097869873,0.51
1476,1.570909023284912,0.405
1477,1.5042681694030762,0.465
1478,1.5135793685913086,0.505
1479,1.7251825332641602,0.425
1480,1.7502039670944214,0.46
1481,1.5604852437973022,0.49
1482,1.617906093597412,0.47
1483,1.6809276342391968,0.405
1484,1.5255532264709473,0.45
1485,1.6944835186004639,0.435
1486,1.5013483762741089,0.48
1487,1.6575871706008911,0.435
1488,1.8956971168518066,0.42
1489,1.7019909620285034,0.42
1490,1.9088841676712036,0.37
1491,1.6447386741638184,0.425
1492,1.6528111696243286,0.435
1493,1.420137643814087,0.475
1494,1.2634079456329346,0.55
1495,1.3408076763153076,0.52
1496,1.446892499923706,0.48
1497,1.7987170219421387,0.395
1498,1.568930983543396,0.43
1499,1.5909936428070068,0.48
